Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H21S1V001	H21S1V002	H21S1V003	H21S1V004	H21S1V005	H21S1V006	H21S1V007	H21S1V008	H21S1V009	H21S1V010	H21S1V011	H21S1V012	H21S1V013	H21S1V014	H21S1V015	H21S1V016	H21S1V017	H21S1V018	H21S1V019	H21S1V020	H21S2V001	H21S2V002	H21S2V003	H21S2V004	H21S2V005	H21S2V006	H21S2V007	H21S2V008	H21S2V009	H21S2V010	H21S2V011	H21S2V012	H21S2V013	H21S2V014	H21S2V015	H21S2V016	H21S2V017	H21S2V018	H21S2V019	H21S2V020	H21S2V021	H21S2V022	H21S2V023	H21S2V024	H21S2V025	H21S2V026	H21S2V027	H21S2V028	H21S2V029	H21S2V030	H21S2V031	H21S2V032	H21S2V033	H21S2V034	H21S2V035	H21S2V036	H21S2V037	H21S2V038	H21S2V039	H21S2V040	H21S2V041	H21S2V042	H21S3V001	H21S3V002	H21S3V003	H21S3V004	H21S3V005	H21S3V006	H21S3V007	H21S3V008	H21S3V009	H21S3V010	H21S3V011	H21S3V012	H21S3V013	H21S4V001	H21S4V002	H21S4V003	H21S4V004	H21S4V005	H21S4V006	H21S4V007	H21S4V008	H21S4V009	H21S4V010	H21S4V011	H21S4V012	H21S4V013	H21S4V014	H21S4V015	H21S4V016	H21S4V017	H21S4V018	H21S4V019	H21S4V020	H21S4V021	H21S4V022	H21S4V023	H21S4V024	H21S4V025	H21S4V026	H21S4V027	H21S4V028	H21S4V029	H21S5V001	H21S5V002	H21S5V003	H21S5V004	H21S5V005	H21S5V006	H21S5V007	H21S5V008	H21S5V009	H21S5V010	H21S5V011	H21S5V012	H21S5V013	H21S5V014	H21S5V015	H21S5V016	H21S5V017	H21S5V018	H21S5V019	H21S5V020	H21S5V021	H21S5V022	H21S5V023	H21S5V024	H21S5V025	H21S5V026	H21S5V027	H21S5V028	H21S6V001	H21S6V002	H21S6V003	H21S6V004	H21S6V005	H21S6V006	H21S6V007	H21S6V008	H21S6V009	H21S6V010	H21S6V011	H21S6V012	H21S6V013	H21S6V014	H21S6V015	H21S6V016	H21S6V017	H21S6V018	H21S6V019	H21S6V020	H21S6V021	H21S6V022	H21S6V023	H21S6V024	H21S6V025	H21S6V026	H21S6V027	H21S6V028	H21S6V029	H21S6V030	H21S6V031	H21S6V032	H21S6V033	H21S6V034	H21S7V001	H21S7V002	H21S7V003	H21S7V004	H21S7V005	H21S7V006	H21S7V007	H21S7V008	H21S7V009	H21S7V010	H21S7V011	H21S7V012	H21S7V013	H21S7V014	H21S7V015	H21S7V016	H21S7V017	H21S7V018	H21S7V019	H21S7V020	H21S7V021	H21S7V022	H21S7V023	H21S7V024	H21S7V025	H21S7V026	H21S7V027	H21S7V028	H21S7V029	H21S7V030	H21S7V031	H21S7V032	H21S7V033	H21S7V034	H21S7V035	H21S7V036	H21S7V037	H21S7V038	H21S7V039
90	"BURNABY--RICHMOND"	"British Columbia"	"1947 - 1970"	21	"1949.06.27"	2327	"a66de47c-bf96-4e4e-ab1b-c2984f84a217"	"GOODE, Tom"	"Liberal Party of Canada"	"Sales manager"		0	1								""	"England"	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"9"
103	"CALGARY WEST"	"Alberta"	"1914 - 1952"	21	"1949.06.27-1951.07.05"	2333	"a6dd23dc-6a92-4fd2-838b-ec9126ccf2de"	"SMITH, Arthur LeRoy"	"Progressive Conservative Party"	"Barrister"		0	2								""	""	"Resignation: 1951.07.05"		""	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"9"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
135	"CHARLEVOIX"	"Quebec"	"1947 - 2003"	21	"1949.06.27"	2359	"a8d397e1-02d7-4819-bf5d-340ee7557624"	"MALTAIS, Auguste"	"Liberal Party of Canada"	"Accountant"		1	1								""	""	""		""	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"
327	"KENT"	"New Brunswick"	"1867 - 1966"	21	"1949.06.27"	2360	"a909eaab-acea-4d06-83ee-d34cdfbb6c02"	"LEGER, Aurel D."	"Liberal Party of Canada"	"Businessman, contractor, farmer"		1	3								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
521	"OTTAWA EAST"	"Ontario"	"1933 - 1973"	21	"1949.06.27"	2372	"a990e2af-c044-40da-880c-510347167930"	"RICHARD, J.-T."	"Liberal Party of Canada"	"Barrister, lawyer"		0	2								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"1"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"2"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
802	"WENTWORTH"	"Ontario"	"1903 - 1966"	21	"1949.06.27"	2382	"aa140311-39c9-4ed9-93ea-2a4f9dc89c8e"	"LENNARD, Frank Exton"	"Progressive Conservative Party"	"Merchant, textile dyer"		0	3								""	""	""		""	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"
123	"CARLETON"	"Ontario"	"1867 - 1966"	21	"1949.06.27"	2396	"ab0b620e-8a27-4620-8601-ad7c8704c5ce"	"DREW, George A."	"Progressive Conservative Party"	"Author, barrister"		0	2								""	""	""		""	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"1"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"
438	"MERCIER"	"Quebec"	"1933 - 1980"	21	"1949.10.24"	2412	"ac886db8-abf7-4013-a2f9-e7f128a5a4aa"	"MONETTE, Marcel"	"Liberal Party of Canada"	"Baker"		1	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
47	"BERTHIER--MASKINONGE"	"Quebec"	"1924 - 1952"	21	"1949.06.27"	2426	"addeb7d3-4f1f-452a-b151-9410058d77a1"	"LANGLOIS, Joseph"	"Liberal Party of Canada"	"Notary"		1	1								""	""	""		""	"9"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"9"	"2"	"2"	"9"
313	"JACQUES CARTIER"	"Quebec"	"1867 - 1952"	21	"1949.06.27-1949.08.23"	2447	"af77cf70-70e8-4f3e-850f-09c36cbb00dd"	"MARIER, Elphege"	"Liberal Party of Canada"	"Lawyer"		1	4								""	""	"Resignation. Appointed Justice of the Superior Court of Quebec: 1949.08.23"		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
748	"TRINITY"	"Ontario"	"1933 - 1987"	21	"1949.06.27"	2494	"b2b6c814-7ac2-4650-a25a-5e33d84bf205"	"CONACHER, Lionel"	"Liberal Party of Canada"	"Athlete, manager"		0	1								""	""	""		""	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"
72	"BROADVIEW"	"Ontario"	"1933 - 1976"	21	"1949.06.27-1950.02.07"	2511	"b4773d7c-fb30-477a-9d14-c076e60905ac"	"CHURCH, Thomas Langton"	"Progressive Conservative Party"	"Barrister"		0	8								""	""	"Died in office: 1950.02.07"		""	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"2"	"1"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
527	"OUTREMONT--ST-JEAN"	"Quebec"	"1947 - 1966"	21	"1952.10.06"	2530	"b5f37fd9-d8b5-45d5-969c-c8a112edab19"	"BOURQUE, Romuald"	"Liberal Party of Canada"	"Industrialist, person of independent means, publicist"		1	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"2"	"2"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"
