session,division,party,date,governing,category,stage,bill,bill_type_source,whip_status,member_scope,source_id,majority_defined,dissenters,binary_members,contested,subject
40-3,95,Conservative,2010-09-29T18:10:27,True,private_members_business,second_reading,C-440,legisinfo,category_proxy_private,unknown,,True,0,140,True,"2nd reading of Bill C-440, An Act to amend the Immigration and Refugee Protection Act (war resisters)"
40-3,95,Liberal,2010-09-29T18:10:27,False,private_members_business,second_reading,C-440,legisinfo,category_proxy_private,unknown,,True,1,58,True,"2nd reading of Bill C-440, An Act to amend the Immigration and Refugee Protection Act (war resisters)"
40-3,95,NDP,2010-09-29T18:10:27,False,private_members_business,second_reading,C-440,legisinfo,category_proxy_private,unknown,,True,0,36,True,"2nd reading of Bill C-440, An Act to amend the Immigration and Refugee Protection Act (war resisters)"
40-3,95,Bloc Québécois,2010-09-29T18:10:27,False,private_members_business,second_reading,C-440,legisinfo,category_proxy_private,unknown,,True,0,43,True,"2nd reading of Bill C-440, An Act to amend the Immigration and Refugee Protection Act (war resisters)"
40-3,95,Green Party,2010-09-29T18:10:27,False,private_members_business,second_reading,C-440,legisinfo,category_proxy_private,unknown,,False,,0,True,"2nd reading of Bill C-440, An Act to amend the Immigration and Refugee Protection Act (war resisters)"
40-3,96,Conservative,2010-10-06T18:00:00,True,government_bill,second_reading,S-6,legisinfo,category_proxy_other,unknown,,True,0,136,True,"2nd reading of Bill S-6, An Act to amend the Criminal Code and another Act"
40-3,96,Liberal,2010-10-06T18:00:00,False,government_bill,second_reading,S-6,legisinfo,category_proxy_other,unknown,,True,0,70,True,"2nd reading of Bill S-6, An Act to amend the Criminal Code and another Act"
40-3,96,NDP,2010-10-06T18:00:00,False,government_bill,second_reading,S-6,legisinfo,category_proxy_other,unknown,,True,0,31,True,"2nd reading of Bill S-6, An Act to amend the Criminal Code and another Act"
40-3,96,Bloc Québécois,2010-10-06T18:00:00,False,government_bill,second_reading,S-6,legisinfo,category_proxy_other,unknown,,True,0,42,True,"2nd reading of Bill S-6, An Act to amend the Criminal Code and another Act"
40-3,96,Green Party,2010-10-06T18:00:00,False,government_bill,second_reading,S-6,legisinfo,category_proxy_other,unknown,,False,,0,True,"2nd reading of Bill S-6, An Act to amend the Criminal Code and another Act"
40-3,97,Conservative,2010-10-06T18:10:00,True,private_members_business,amendment,,unknown,category_proxy_private,unknown,,True,1,136,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions)) (amendment)
40-3,97,Liberal,2010-10-06T18:10:00,False,private_members_business,amendment,,unknown,category_proxy_private,unknown,,True,0,70,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions)) (amendment)
40-3,97,NDP,2010-10-06T18:10:00,False,private_members_business,amendment,,unknown,category_proxy_private,unknown,,True,0,31,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions)) (amendment)
40-3,97,Bloc Québécois,2010-10-06T18:10:00,False,private_members_business,amendment,,unknown,category_proxy_private,unknown,,True,0,42,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions)) (amendment)
40-3,97,Green Party,2010-10-06T18:10:00,False,private_members_business,amendment,,unknown,category_proxy_private,unknown,,False,,0,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions)) (amendment)
40-3,98,Conservative,2010-10-06T18:20:00,True,private_members_business,,,unknown,category_proxy_private,unknown,,True,0,136,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions))
40-3,98,Liberal,2010-10-06T18:20:00,False,private_members_business,,,unknown,category_proxy_private,unknown,,True,0,68,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions))
40-3,98,NDP,2010-10-06T18:20:00,False,private_members_business,,,unknown,category_proxy_private,unknown,,True,2,31,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions))
40-3,98,Bloc Québécois,2010-10-06T18:20:00,False,private_members_business,,,unknown,category_proxy_private,unknown,,True,0,42,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions))
40-3,98,Green Party,2010-10-06T18:20:00,False,private_members_business,,,unknown,category_proxy_private,unknown,,False,,0,True,Private Members' Business M-517 (Instruction to the Standing Committee on Procedure and House Affairs (Oral Questions))
40-3,99,Conservative,2010-10-20T18:00:00,True,government_bill,second_reading,C-39,legisinfo,category_proxy_other,unknown,,True,0,133,False,"2nd reading of Bill C-39, An Act to amend the Corrections and Conditional Release Act and to make consequential amendments to other Acts"
40-3,99,Liberal,2010-10-20T18:00:00,False,government_bill,second_reading,C-39,legisinfo,category_proxy_other,unknown,,True,0,65,False,"2nd reading of Bill C-39, An Act to amend the Corrections and Conditional Release Act and to make consequential amendments to other Acts"
40-3,99,NDP,2010-10-20T18:00:00,False,government_bill,second_reading,C-39,legisinfo,category_proxy_other,unknown,,True,0,33,False,"2nd reading of Bill C-39, An Act to amend the Corrections and Conditional Release Act and to make consequential amendments to other Acts"
40-3,99,Bloc Québécois,2010-10-20T18:00:00,False,government_bill,second_reading,C-39,legisinfo,category_proxy_other,unknown,,True,0,44,False,"2nd reading of Bill C-39, An Act to amend the Corrections and Conditional Release Act and to make consequential amendments to other Acts"
40-3,99,Green Party,2010-10-20T18:00:00,False,government_bill,second_reading,C-39,legisinfo,category_proxy_other,unknown,,False,,0,False,"2nd reading of Bill C-39, An Act to amend the Corrections and Conditional Release Act and to make consequential amendments to other Acts"
40-3,100,Conservative,2010-10-20T18:10:00,True,government_bill,,C-46,legisinfo,category_proxy_other,unknown,,True,0,133,True,"Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (hoist amendment)"
40-3,100,Liberal,2010-10-20T18:10:00,False,government_bill,,C-46,legisinfo,category_proxy_other,unknown,,True,0,65,True,"Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (hoist amendment)"
40-3,100,NDP,2010-10-20T18:10:00,False,government_bill,,C-46,legisinfo,category_proxy_other,unknown,,True,0,33,True,"Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (hoist amendment)"
40-3,100,Bloc Québécois,2010-10-20T18:10:00,False,government_bill,,C-46,legisinfo,category_proxy_other,unknown,,True,0,44,True,"Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (hoist amendment)"
40-3,100,Green Party,2010-10-20T18:10:00,False,government_bill,,C-46,legisinfo,category_proxy_other,unknown,,False,,0,True,"Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (hoist amendment)"
40-3,101,Conservative,2010-10-20T18:15:00,True,private_members_business,report_stage,C-290,legisinfo,category_proxy_private,unknown,,True,0,133,True,"Concurrence at report stage of Bill C-290, An Act to amend the Income Tax Act (tax credit for loss of retirement income)"
40-3,101,Liberal,2010-10-20T18:15:00,False,private_members_business,report_stage,C-290,legisinfo,category_proxy_private,unknown,,True,8,59,True,"Concurrence at report stage of Bill C-290, An Act to amend the Income Tax Act (tax credit for loss of retirement income)"
40-3,101,NDP,2010-10-20T18:15:00,False,private_members_business,report_stage,C-290,legisinfo,category_proxy_private,unknown,,True,0,33,True,"Concurrence at report stage of Bill C-290, An Act to amend the Income Tax Act (tax credit for loss of retirement income)"
40-3,101,Bloc Québécois,2010-10-20T18:15:00,False,private_members_business,report_stage,C-290,legisinfo,category_proxy_private,unknown,,True,0,44,True,"Concurrence at report stage of Bill C-290, An Act to amend the Income Tax Act (tax credit for loss of retirement income)"
40-3,101,Green Party,2010-10-20T18:15:00,False,private_members_business,report_stage,C-290,legisinfo,category_proxy_private,unknown,,False,,0,True,"Concurrence at report stage of Bill C-290, An Act to amend the Income Tax Act (tax credit for loss of retirement income)"
40-3,102,Conservative,2010-10-20T18:25:00,True,private_members_business,second_reading,C-386,legisinfo,category_proxy_private,unknown,,True,2,133,True,"2nd reading of Bill C-386, An Act to amend the Canada Labour Code (replacement workers)"
40-3,102,Liberal,2010-10-20T18:25:00,False,private_members_business,second_reading,C-386,legisinfo,category_proxy_private,unknown,,True,20,54,True,"2nd reading of Bill C-386, An Act to amend the Canada Labour Code (replacement workers)"
40-3,102,NDP,2010-10-20T18:25:00,False,private_members_business,second_reading,C-386,legisinfo,category_proxy_private,unknown,,True,0,33,True,"2nd reading of Bill C-386, An Act to amend the Canada Labour Code (replacement workers)"
40-3,102,Bloc Québécois,2010-10-20T18:25:00,False,private_members_business,second_reading,C-386,legisinfo,category_proxy_private,unknown,,True,0,44,True,"2nd reading of Bill C-386, An Act to amend the Canada Labour Code (replacement workers)"
40-3,102,Green Party,2010-10-20T18:25:00,False,private_members_business,second_reading,C-386,legisinfo,category_proxy_private,unknown,,False,,0,True,"2nd reading of Bill C-386, An Act to amend the Canada Labour Code (replacement workers)"
40-3,103,Conservative,2010-10-26T18:00:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,131,True,Opposition Motion (Federal spending power)
40-3,103,Liberal,2010-10-26T18:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,66,True,Opposition Motion (Federal spending power)
40-3,103,NDP,2010-10-26T18:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,34,True,Opposition Motion (Federal spending power)
40-3,103,Bloc Québécois,2010-10-26T18:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,43,True,Opposition Motion (Federal spending power)
40-3,103,Green Party,2010-10-26T18:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,False,,0,True,Opposition Motion (Federal spending power)
40-3,104,Conservative,2010-10-26T18:05:57,True,procedural,second_reading,C-46,legisinfo,category_proxy_other,unknown,,True,0,132,True,"2nd reading of Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (previous question)"
40-3,104,Liberal,2010-10-26T18:05:57,False,procedural,second_reading,C-46,legisinfo,category_proxy_other,unknown,,True,0,66,True,"2nd reading of Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (previous question)"
40-3,104,NDP,2010-10-26T18:05:57,False,procedural,second_reading,C-46,legisinfo,category_proxy_other,unknown,,True,0,34,True,"2nd reading of Bill C-46, An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama (previous question)"
